Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage 
The Secrets We Keep,False,['Thriller'],7200000,13.597,6.2,92,"In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.",A quiet neighborhood. A deadly past.,0,2020-09-16,97,en
Marvel Rising: Secret Warriors,False,"['Animation', 'Action', 'Comedy', 'Science Fiction', 'TV Movie', 'Adventure']",0,13.945,6.9,56,"When a threat no one could have expected bears down on the Marvel Universe, this ragtag, untrained band of teens have no choice but to rise together and prove to the world that sometimes the difference between a 'hero' and 'misfit' is just in the name.",,0,2018-09-30,80,en
3 Generations,False,"['Comedy', 'Drama']",10000000,12.756,6.4,371,"A teenager transitions from female to male, and his family must come to terms with that fact.",A Family In Transition,0,2016-10-27,87,en
殺手之王,False,"['Action', 'Comedy', 'Thriller']",0,9.886,6.7,89,"Financially troubled, a newbie hitman reluctantly takes the job of finding the plotted killer of a Japanese tycoon.",An army of one... for hire.,0,1998-04-03,103,cn
Ali G Indahouse,False,['Comedy'],7000000,9.996,6.1,944,"Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever.",Me iz introducin a white paper.,25900000,2002-03-21,85,en
Happily N'Ever After,False,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",47000000,12.997,4.9,325,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",Fairy Tale Endings Aren't What They Used To Be.,38085778,2007-01-05,87,en
What We Do in the Shadows,False,"['Comedy', 'Horror']",1600000,12.951,7.6,2420,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,Some interviews with some vampires,6263224,2014-06-19,86,en
Air Bud: World Pup,False,"['Comedy', 'Drama', 'Family']",0,12.746,5.0,103,"In this second heartwarming and hilarious sequel to the popular favorite, Air Bud masters two new starring roles: soccer (real football) player and fatherhood. Loaded with laughs and cool soccer action, Buddy teams up alongside U.S. women's soccer greats.",,0,2001-09-16,83,en
Bad Education,False,"['Drama', 'Crime', 'History', 'TV Movie']",0,17.026,6.8,390,"A superintendent of a school district works for the betterment of the student’s education when an embezzlement scheme is discovered, threatening to destroy everything.",Some people learn the hard way,0,2019-09-08,108,en
O Apóstolo,False,"['Animation', 'Thriller']",0,10.47,7.0,24,"A prisoner recently escaped from prison tries to recover the loot he hid a few years earlier in a remote and secluded village, but what there is is a sentence worse than jail. Claims elderly, strange disappearances, spirits, a peculiar priest and to the very archpriest of Santiago star in a horror story, humor and fantasy. First production of stop-motion with clay made ​​in Spain. It features the voices of Luis Tosar, Geraldine Chaplin, Manuel Manquiña, Jorge Sanz and Paul Naschy among others.",,0,2012-10-31,72,es
Cruise,False,['Romance'],0,13.594,6.1,61,"Set in the 1980s, a young Italian-American from the wrong side of the tracks falls for a Jewish girl from Long Island.",’87 was heaven…,0,2018-09-28,90,en
The Kite Runner,False,['Drama'],20000000,11.696,7.3,888,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",There is a way to be good again.,73276047,2007-10-04,128,en
Action Point,False,"['Comedy', 'Drama']",19000000,15.511,5.4,241,A daredevil designs and operates his own theme park with his friends.,Real Stunts. Real Thrills. Real Messed Up.,5059608,2018-06-01,85,en
Dead in Tombstone,False,"['Western', 'Action', 'Fantasy', 'Horror', 'Drama']",5200000,12.249,5.1,131,"An outlaw named Guerrero Hernandez is shot in the back and killed whilst attempting to free his half-brother from a small-town prison. Making a deal with the devil, Hernandez returns from the dead to take his revenge.",A Blast With Both Barrels Blazing!,0,2013-10-01,100,en
The Entity,False,"['Horror', 'Mystery', 'Thriller']",9000000,13.494,6.6,263,"Barbara Hershey stars as Carla Moran, a hard-working single mother until the night she is raped in her bedroom by someone - or something - that she cannot see. Despite skeptical psychiatrists, she is repeatedly attacked in her car, in the bath, and in front of her children. Could this be a case of hysteria, a manifestation of childhood sexual trauma, or something even more horrific?",The ultimate story of supernatural terror!,13277558,1982-09-30,125,en
Piper,False,"['Family', 'Animation']",0,15.753,8.2,1206,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",,0,2016-06-16,6,en
Night of the Demon,False,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",0,18.612,7.2,143,"American professor John Holden arrives in London for a conference on parapsychology only to discover that the colleague he was supposed to meet was killed in a freak accident the day before. It turns out that the deceased had been investigating a cult lead by Dr. Julian Karswell. Though a skeptic, Holden is suspicious of the devil-worshiping Karswell. Following a trail of mysterious manuscripts, Holden enters a world that makes him question his faith in science.",Who will be the next in line to defy the curse?,0,1957-11-09,96,en
Shortcut to Happiness,False,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction']",0,14.995,5.7,108,"In Manhattan, the aspirant writer Jabez Stone is a complete loser: he is not able to sell his novels, he lives in a lousy apartment and he does not have success with women. When one of his friends Julius Jenson sells his novel for US$ 190,000.00 to an editor, Jabez fells envy and promises to sell his soul to the devil for success and accidentally kills a woman with his typing machine. The Devil knocks on his door, fixes the situation and seals a contract with Jabez. His low quality novels have bad reviews but become best-sellers; Jabez enriches; has success with women, but has no time for his friends. Jabez meets with the publisher Daniel Webster who offers him a chance to break the contract with the devil.",,0,2003-07-13,106,en
A計劃續集,False,"['Action', 'Comedy']",0,14.244,7.0,145,"Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some runaway pirates, Manchu Loyalists and a corrupt police superintendent.",This A Is For Action!,0,1987-08-19,101,cn
Hang 'em High,False,['Western'],1800000,14.245,6.7,474,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",The hanging was the best show in town. But they made two mistakes. They hung the wrong man and they didn't finish the job!,6800000,1968-07-31,114,en
Henry's Crime,False,"['Crime', 'Comedy']",12000000,9.747,5.8,227,An aimless man is sent to prison for a crime he did not commit.,The real crime is not committing to your dreams.,204940,2010-01-14,108,en
In The Heights,False,"['Drama', 'Music', 'Romance']",20000000,13.289,0.0,0,"Usnavi, a bodega owner who is in the neighborhood of Washington Heights, looks after the aging Cuban lady next door and pines for the gorgeous girl working in the neighboring beauty salon and has dreams of winning the lottery and escaping to the shores of his native Dominican Republic. Meanwhile, Nina, a childhood friend of Usnavi's, has returned to the neighborhood from her first year at college with surprising news for her parents, who have spent their life savings on building a better life for their daughter. Ultimately, Usnavi and the residents of the close-knit neighborhood get a dose of what it means to be home.",It's silly when we get into these crazy hypotheticals....,0,2021-06-11,120,en
The Disappointments Room,False,"['Drama', 'Horror', 'Thriller']",15000000,12.753,4.6,344,A mother and her young son release unimaginable horrors from the attic of their rural dream home.,Some mysteries should not be unlocked,0,2016-09-09,92,en
The Last Hit Man,False,"['Action', 'Thriller', 'Crime']",0,11.385,5.2,14,"Ageing hit man, Harry, has just botched a job and is now the target. His daughter is also in the assassin trade and is now a target too. A young hit man called Billy is sent to take Harry out but they form an uneasy alliance...",Daddy's little girl is going into the family business,0,2008-03-26,90,en
The Greatest Show on Earth,False,"['Drama', 'Family', 'Romance']",4000000,10.494,6.3,140,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.","The Heartbeat Story of Circus People, Filmed with the Cooperation of Ringling Bros. - Barnum and Bailey Circus!",36000000,1952-02-16,152,en
Husk,False,"['Horror', 'Thriller']",0,14.496,5.8,221,"A group of friends stranded near a desolate cornfield find shelter in an old farmhouse, though they soon discover the dwelling is the center of a supernatural ritual.",Join the harvest.,0,2011-01-28,83,en
Keeping the Faith,False,"['Comedy', 'Romance']",30000000,10.993,6.1,431,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.","If you have to believe in something, you may as well believe in love.",59945183,2000-04-14,127,en
Euphoria,False,['Drama'],0,13.937,6.5,81,"The story of two sisters on a journey, where they try to get close to each other and approach the tough questions in life. Euphoria is a contemporary drama about responsibility and reconciliation, in a world where these concepts are gradually being lost.",It's Never Too Late,0,2018-02-01,104,en
Needful Things,False,"['Drama', 'Horror']",0,12.142,6.2,336,"A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.",Buy Now. Pay Later.,0,1993-08-27,120,en
"Hailey Dean Mystery: Murder, With Love",False,"['TV Movie', 'Mystery']",0,9.502,7.6,25,"Former prosecutor-turned-therapist Hailey Dean is a powerhouse, Mensa bright, and acutely observant. During a tragic week, one of her patients loses her parents to separate fatal accidents along with millions of dollars that has seemingly vanished into thin air. When the police begin to question Hailey's patient, shes knows she is innocent. But who is the culprit?",,0,2016-10-23,90,en
Handsome Devil,False,['Drama'],1050000,11.503,7.0,491,A music-mad 16-year-old outcast at a rugby-mad boarding school forms an unlikely friendship with his dashing new roommate.,"Follow the crowd, or follow your heart",0,2017-02-15,95,en
We Broke Up,False,['Comedy'],0,12.098,0.0,0,Lori and Doug break up right before Lori's sister's wedding and decide to pretend they're still together for the weekend as to not disrupt the fun.,,0,2021-04-23,82,en
Banshee Chapter,False,"['Horror', 'Thriller']",950000,14.746,5.7,181,"On the trail of a missing friend who had been experimenting with mind-altering drugs, a young journalist - aided by a rogue counter-culture writer, The Silence of The Lambs -- finds herself drawn into the dangerous world of top-secret government chemical research and the mystery of a disturbing radio signal of unknown origin. A fast-paced thriller blending fact and fiction, Banshee Chapter is based on real documents, actual test subject testimony, and uncovered secrets about covert programs run by the CIA.","The experiments are over, the terror has just begun...",0,2013-08-26,87,en
Laura,False,"['Drama', 'Mystery']",1020000,9.742,7.7,483,A police detective falls in love with the woman whose murder he's investigating.,The story of a love that became the most fearful thing that ever happened to a woman!,2000000,1944-10-11,88,en
The Old Man & the Gun,False,"['Comedy', 'Crime', 'Drama']",0,9.982,6.4,1018,"The true story of Forrest Tucker, from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public. Wrapped up in the pursuit are a detective, who becomes captivated with Forrest’s commitment to his craft, and a woman, who loves him in spite of his chosen profession.",This story is mostly true.,11277120,2018-09-27,93,en
Jakob's Wife,False,"['Horror', 'Thriller']",0,15.575,0.0,0,"Anne is married to a small-town Minister and feels her life and marriage have been shrinking over the past 30 years. After a brutal and bloody encounter with ""The Master"", she discovers a new sense of power and an appetite to live bigger and bolder than before. However, these changes come with a heavy body count and a toll on her marriage.",Who's your master?,0,2021-04-16,98,en
Kill Me Three Times,False,"['Comedy', 'Thriller', 'Mystery']",0,12.998,5.6,354,"While on a seemingly routine job, a jaded hit man discovers that he's not the only one with his target in the crosshairs.",Once is never enough.,0,2015-04-10,90,en
Kim Possible: So the Drama,False,"['TV Movie', 'Action', 'Adventure', 'Animation', 'Drama', 'Family']",0,12.493,6.9,127,"Dr. Drakken has an evil new plot for world domination, but his ultimate success depends upon finding out KP's weakness which may involve a new hottie at Middleton High School named Eric, who suddenly sparks feelings in Ron about Kim that resemble much more than friendship. To make matters worse, Bueno Nacho, Ron's favorite fast food chain has turned sour on him by bombarding him with little Devils",,0,2005-04-08,71,en
Beavis and Butt-Head Do America,False,"['Animation', 'Comedy']",12000000,9.242,6.5,416,"Mike Judge's slacker duo, Beavis and Butt-Head, wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America where they manage to accidentally become America's most wanted.",Coming to a screen bigger than your TV.,0,1996-12-15,81,en
Take Shelter,False,"['Thriller', 'Drama', 'Horror']",5000000,17.994,7.1,1131,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",Far away from the cruel world.,3099314,2011-09-30,120,en
Our Souls at Night,False,"['Romance', 'Drama']",0,15.253,6.6,317,"Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",,0,2017-09-01,101,en
Flowers in the Attic,False,"['Drama', 'Mystery', 'Thriller', 'TV Movie']",0,12.946,6.5,253,"After the sudden death of their father, four children face cruel treatment from their ruthless grandmother.",,0,2014-01-18,90,en
Maximum Risk,False,['Action'],25000000,10.69,5.7,309,"Alain Moreau's investigation into the death of his identical twin brother leads him from the beauty of the south of France to the mean streets of New York City and into the arms of his brother's beautiful girlfriend. Pursued by ruthless Russian mobsters and renegade FBI agents, the duo race against time to solve his brother's murder and expose an international conspiracy.",The other side of safe.,51702483,1996-09-13,100,en
The Hours,False,['Drama'],25000000,13.49,7.3,1201,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",The time to hide is over. The time to regret is gone. The time to live is now.,41597830,2002-12-27,114,en
Autumn in New York,False,"['Drama', 'Romance']",65000000,11.49,6.1,482,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",He fell in love for the first time. She fell in love forever.,0,2000-08-11,103,en
As Luck Would Have It,False,"['TV Movie', 'Comedy', 'Romance']",0,14.991,0.0,0,Lindsey travels to Ireland to acquire land that is perfect for a resort. She decides to enter the town's matchmaking festival to prove her investment and win over a handsome local.,It takes more than luck of the Irish to fall in love.,0,2021-04-10,84,en
The Young Victoria,False,"['Drama', 'History', 'Romance']",35000000,15.292,7.2,776,"As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life.",Love rules all.,31878891,2009-03-04,105,en
It's Such a Beautiful Day,False,"['Drama', 'Animation']",0,12.493,7.9,147,"Bill struggles to put together his shattered psyche, in this feature film version of Don Hertzfeldt's animated short film trilogy.",,0,2012-08-24,62,en
Wish I Was Here,False,"['Drama', 'Comedy']",5500000,11.245,6.6,557,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",Life is an occasion. Rise to it.,5483299,2014-01-18,107,en
Be Water,False,['Documentary'],0,11.979,6.0,15,"In 1971, after being rejected by Hollywood, Bruce Lee returned to his parents’ homeland of Hong Kong to complete four iconic films. Charting his struggles between two worlds, this portrait explores questions of identity and representation through the use of rare archival footage, interviews with loved ones and Bruce’s own writings.",,0,2020-01-23,97,en
Long Time Dead,False,"['Horror', 'Thriller']",0,11.838,5.4,95,"A group of British students embark on summoning spirits on a Ouija board after a night of clubbing. But someone breaks the link before they have finished and now a demon is trapped in their world and the only way to banish it, is for all the people who summoned it to die.",Play It To Death,13102295,2002-01-18,94,en
Wild Card: The Downfall of a Radio Loudmouth,False,"['Documentary', 'TV Movie']",0,16.429,6.7,3,"The rise and fall of prominent New York sports radio personality Craig Carton. Through a series of candid interviews with Carton, the film reveals how the radio host’s secret insatiable gambling addiction, financed by an illicit ticket-broking business, brought his career to a sudden halt when he was arrested by FBI agents and charged with conspiracy, wire fraud, and securities fraud in 2017.",All bets were on.,0,2020-10-07,76,en
Arachnoquake,False,"['Horror', 'Science Fiction']",0,11.021,4.3,51,"Giant albino spiders break free from the depths of Earth in New Orleans, making everyone’s worst nightmare a reality.",The World Will Quake In Fear,0,2012-06-23,86,en
Cypher,False,"['Thriller', 'Science Fiction']",7500000,15.988,6.7,384,"An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.",Never forget who you are,0,2002-10-01,95,en
The Perfect Game,False,"['Drama', 'Family']",12500000,17.45,6.7,82,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",Dream for the fences.,3878993,2010-04-01,118,en
Kalifornia,False,"['Thriller', 'Crime']",9000000,10.687,6.6,520,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",Fear never travels alone.,2395231,1993-06-24,117,en
The Way Back,False,"['Drama', 'Adventure', 'History']",30000000,13.74,7.0,1070,"At the dawn of WWII, several men escape from a Russian gulag—to take a perilous and uncertain journey to freedom as they cross deserts, mountains and several nations.",Their escape was just the beginning.,24172201,2010-09-03,133,en
Animal Kingdom,False,"['Drama', 'Thriller', 'Crime', 'Mystery']",5000000,10.239,6.8,557,"Following the death of his mother, J finds himself living with his estranged family, under the watchful eye of his doting grandmother, Smurf, mother to the Cody boys. J quickly comes to believe that he is a player in this world. But, as he soon discovers, this world is far larger and more menacing than he could ever imagine. J finds himself at the center of a cold-blooded revenge plot that turns the family upside down.",A crime story,1000000,2010-06-03,113,en
The Seagull,False,"['Drama', 'Romance', 'Comedy']",0,12.562,5.6,62,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",Based On The Play By Anton Chekhov,1057421,2018-05-11,98,en
Half Nelson,False,['Drama'],700000,9.988,6.7,586,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.",Secrets don't let go,4911725,2006-08-11,107,en
12 Feet Deep,False,"['Thriller', 'Horror']",0,12.247,5.4,301,Two sisters are trapped under the fiberglass cover of an Olympic sized public pool and must brave the cold and each other to survive the harrowing night.,"100,000 gallons of water. 50 meters wide. NO. WAY. OUT.",6158,2017-06-20,85,en
Office Space,False,['Comedy'],10000000,10.186,7.4,2016,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,Work sucks.,10827810,1999-02-19,89,en
Bratz,False,"['Comedy', 'Music']",0,13.737,5.6,311,"The popular Bratz dolls come to life in their first live-action feature film. Finding themselves being pulled further and further apart, the fashionable four band together to fight peer pressure, learn what it means to stand up for your friends, be true to oneself and live out your dreams.",High School is About to Get a Make-Over.,0,2007-08-03,110,en
Arlington Road,False,"['Crime', 'Drama', 'Thriller', 'Mystery']",21500000,14.686,7.0,692,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,Your Paranoia Is Real.,0,1999-03-19,117,en
Body Cam,False,"['Horror', 'Thriller', 'Mystery']",0,12.992,6.6,171,Cops involved with covering up a murder by getting rid of their body cam video footage find themselves haunted by an evil spirit.,Protect Serve Survive,0,2020-05-19,96,en
ドラゴンボール 悟空の交通安全,False,['Animation'],0,11.925,6.8,23,"An educational film featuring characters from ""Dragon Ball"". Roshi and Krillin are on their way to Bulma's birthday party, and they see a boy run into the street, nearly getting run over. Launch, as a traffic officer, teaches him about traffic safety. Meanwhile, Goku, who is also on his way to Bulma's party, gets a traffic lesson of his own from Suno after running through traffic to see her.",,0,1988-06-01,15,ja
Marked for Death,False,"['Action', 'Crime']",12000000,15.435,6.0,327,"Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",He's a good cop. In a bad mood.,46044400,1990-10-05,94,en
J’accuse,False,"['Drama', 'History', 'Thriller']",25300000,18.523,7.1,935,"In 1894, French Captain Alfred Dreyfus is wrongfully convicted of treason and sentenced to life imprisonment at Devil's Island.",,18878646,2019-09-30,132,fr
Zombie Warz: Falls the Shadow,False,"['Thriller', 'Action', 'Horror']",0,14.448,3.5,7,"In a world gone mad, can compassion survive the Zombie Apocalypse? Amid the horrors of the Post-Apocalyptic south, three disparate groups of survivors must come together to save themselves as the only hope for the future. Pitted against a powerful neo-Confederate tribe and the relentless hunger of the infected, our heroes find redemption, love and hope.",,0,2011-01-01,0,en
Rick and Morty 'Exquisite Corpse',False,[],0,14.563,7.5,2,Take a trip through the Rick and Morty multiverse.,,0,2018-09-28,3,en
Battle Star Wars,False,['Science Fiction'],0,14.936,5.3,22,"When the leader of the evil Coalition threatens to destroy a Rebel planet for its resources, his daughter will have no choice but to join the Rebel side and fight for what is right.",,0,2020-01-28,86,en
Super Troopers,False,"['Comedy', 'Crime', 'Mystery']",1200000,11.435,6.7,751,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",Altered State Police,18492362,2001-01-18,100,en
The Muppet Christmas Carol,False,"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']",12000000,11.234,7.4,602,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",,27281507,1992-12-10,85,en
新宿事件,False,"['Drama', 'Action', 'Thriller', 'Crime']",15000000,12.487,6.6,151,"Steelhead is a Chinese laborer who comes to Japan hoping for a better life. Unable to find honest work and bullied into the shadows with his fellow Chinese illegal immigrants, he soon finds himself ascending as the boss of a black market mob. After providing a deadly service to a powerful Yakuza crime boss, Steelhead’s rise to mafia power spirals rapidly out of control as he’s given reign over the dangerous and lucrative Shinjuku district.",They destroyed his life... Now he'll destroy them all.,0,2009-03-22,119,cn
Cats Don't Dance,False,"['Animation', 'Comedy', 'Family', 'Music']",32000000,12.235,7.0,115,"Danny, an ambitious singing/dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star.",It's a Jungle Out There!,3566637,1997-03-26,75,en
The Opposite of Sex,False,"['Comedy', 'Drama']",5000000,14.985,6.3,134,"A 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives.","You'll laugh, you'll cry, you'll be offended",5879254,1998-05-22,105,en
King Cobra,False,"['Crime', 'Drama']",0,15.193,5.8,380,"When a lonely suburban man turned gay porn producer discovers a hot, lucrative new star, he finds himself the target of rival pornographers who will stop at nothing to steal his money maker.","Sex is not a game, it's business.",0,2016-10-21,93,en
Eye for an Eye,False,"['Thriller', 'Crime']",20000000,14.684,6.1,218,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",What do you do when justice fails?,26877589,1996-01-12,101,en
Dead Man,False,"['Drama', 'Fantasy', 'Western']",9000000,12.684,7.3,1014,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",No one can survive becoming a legend.,103800000,1995-12-23,121,en
Chariots of Fire,False,"['Drama', 'History']",5500000,11.233,6.9,564,"In the class-obsessed and religiously divided UK of the early 1920s, two determined young runners train for the 1924 Paris Olympics. Eric Liddell, a devout Christian born to Scottish missionaries in China, sees running as part of his worship of God's glory and refuses to train or compete on the Sabbath. Harold Abrahams overcomes anti-Semitism and class bias, but neglects his beloved sweetheart in his single-minded quest.","This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.",58972904,1981-05-15,123,en
Hangman,False,"['Mystery', 'Crime', 'Thriller']",0,12.246,5.6,354,"A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game, Hangman.",There will be one winner.,0,2017-12-22,98,en
Imprint,False,['Horror'],0,17.024,6.7,100,"In the Nineteenth Century, in Japan, the American journalist Christopher is traveling through the country searching Komomo, the missing love of his life that he had abandoned years ago promising to come back to her later. He arrives in a shadowy island inhabited by whores and caftans, where he has an encounter with a deformed prostitute that tells that his beloved Komomo had passed away. He drinks sake with her and later he asks the woman to tell the story of her life. The prostitute discloses a dark and cruel story about her life and the sad fate of Komomo.",,0,2006-04-07,63,en
Swimfan,False,['Thriller'],8500000,10.483,5.1,167,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",His biggest fan just became his worst nightmare.,0,2002-09-06,84,en
Hidden,False,"['Thriller', 'Horror']",0,12.24,6.6,449,A family takes refuge in a fallout shelter to avoid a dangerous outbreak.,Fear will find you.,0,2015-09-15,83,en
Rogue,False,"['Action', 'Horror', 'Thriller']",20000000,10.984,6.4,411,"From the director of Wolf Creek comes this terrifying look at nature's perfect killing machine. When a group of tourists stumble into the remote Australian river territory of an enormous crocodile, the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in, they must fight for survival against all odds.",How Fast Can You Swim?,4609644,2007-11-08,99,en
The Adventures of Pinocchio,False,"['Animation', 'Family', 'Fantasy']",0,10.483,5.2,159,"One of puppet-maker Geppetto's creations comes magically to life. This puppet, Pinocchio, has one major desire and that is to become a real boy someday. In order to accomplish this goal he has to learn to act responsibly. This film shows you the adventures on which he learns valuable lessons.",A new angle on the classic tale... And that's no lie!,0,1996-07-26,90,en
McLaren,False,['Documentary'],0,10.224,7.7,66,"The story of New Zealander, Bruce McLaren, who founded the McLaren Motor Racing team, showing the world that a man of humble beginnings could take on the elite of motor racing and win.",Pioneer. Leader. Father. Champion.,0,2017-05-25,94,en
Edtv,False,['Comedy'],80000000,9.483,6.0,452,Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.,Fame. Be careful. It's out there.,0,1999-03-26,122,en
The War of the Roses,False,"['Comedy', 'Drama']",26000000,9.482,6.9,760,"The Roses, Barbara and Oliver, live happily as a married couple. Then she starts to wonder what life would be like without Oliver, and likes what she sees. Both want to stay in the house, and so they begin a campaign to force each other to leave. In the middle of the fighting is D'Amato, the divorce lawyer. He gets to see how far both will go to get rid of the other, and boy do they go far.",Once in a lifetime comes a motion picture that makes you feel like falling in love all over again. This is not that movie.,160188546,1989-12-08,116,en
Pooka!,False,"['Horror', 'Thriller', 'TV Movie']",0,12.893,6.1,73,"A struggling actor gets a holiday season job as a Christmas character in a plush suit to promote the hottest toy of the year, Pooka; he slowly develops two personalities -- one when he's in the suit and one that's outside it.","This Christmas, Do you fear what I fear?",0,2018-12-07,90,en
Fatima,False,"['Drama', 'Family']",0,15.42,7.3,37,"In 1917, outside the parish of Fátima, Portugal, a 10-year-old girl and her two younger cousins witness multiple visitations of the Virgin Mary, who tells them that only prayer and suffering will bring an end to World War I.  As secularist government officials and Church leaders try to force the children to recant their story, word of the sighting spreads across the country, inspiring religious pilgrims to flock to the site in hopes of witnessing a miracle..","In 1917, in the midst of a world war, people needed hope. They received a miracle.",0,2020-08-13,113,en
